,narrator_id,name,grade,death_reason,places_of_stay
8196,11054,al-Aswad bin Yazid الأسود بن يزيد بن قيس النخعي,Follower(Tabi') [1st Generation],,al-Kufa
8197,11055,Abdur Rahman bin Yazid al-Nakha'i عبد الرحمن بن يزيد النخعي,Follower(Tabi') [3rd Generation],,al-Kufa
8198,11056,Abdur Rahman bin al-Aswad عبد الرحمن بن الأسود النخعي,Follower(Tabi') [3rd Generation],,al-Kufa
8199,11057,Muhammad bin 'Abdur Rahman bin Yazid محمد بن عبد الرحمن بن يزيد,Follower(Tabi') [6th generation],,al-Kufa
8200,11058,Muhammad bin Jubayr bin Mut'im محمد بن جبير بن مطعم بن عدي,Follower(Tabi') [3rd Generation],Natural,
8201,11059,Nafi' bin Jubayr bin Mut'im نافع بن جبير بن مطعم,Follower(Tabi') [3rd Generation],Natural,Medina
8202,11060,Sulaiman al-A'mash الأعمش / سليمان بن مهران,Follower(Tabi') [5th generation],Natural,al-Kufa
8203,11061,Abu al-Zanad أبو الزناد,Follower(Tabi') [5th generation],Natural,Medina
8204,11062,Yahya bin Sa'id al-Ansari يحيى بن سعيد الأنصاري,Follower(Tabi') [5th generation],Natural,Medina
8205,11063,Sa'd bin Ibrahim سعد بن إبراهيم بن عبد الرحمن,Follower(Tabi') [5th generation],Natural,Medina
8206,11064,Salah bin Ibrahim صالح بن إبراهيم بن عبد الرحمن,Follower(Tabi') [5th generation],Natural,Medina
8207,11065,Hisham bin 'Urwa هشام بن عروة,Follower(Tabi') [5th generation],Natural,Medina
8208,11066,Makhul al-Shami/al-Damashiqi مكحول الشامي,Follower(Tabi') [5th generation],Natural,Syria
8209,11067,Mansur bin al-Ma'tamar al-Salmi منصور بن المعتمر بن عبد الله السلمي,Follower(Tabi') [5th generation],Natural,Kufa
8210,11068,Ata'a bin al-Sa'ib al-Thaqifi عطاء بن السائب الثقفي,Follower(Tabi') [5th generation],Natural,al-Kufa
8211,11069,al-Hakam bin 'Utayba الحكم بن عتيبة,Follower(Tabi') [5th generation],Natural,al-Kufa
8212,11070,Ibn Jurayj ابن جريج,Follower(Tabi') [6th generation],Natural,"Rome, Makkah"
8213,11071,Abdullah bin 'Awn bin Artaban عبد الله بن عون بن أرطبان الخزار,Follower(Tabi') [6th generation],Natural,"al-Basra,  Syria,  Hijaz,  Kufa"
8214,11072,al-Mughira bin Maqsam المغيرة بن مقسم,Follower(Tabi') [6th generation],Natural,al-Kufa
8215,11073,Sa'id bin Abi 'Aruba سعيد بن أبي عروبة,Follower(Tabi') [6th generation],Natural,al-Basra
8216,11075,Yonus bin 'Ubaid bin Dinar يونس بن عبيد بن دينار العبدي,Follower(Tabi') [5th generation],Natural,al-Basra
8217,11076,Muhammad bin 'Abdullah bin Abi Ya'qub محمد بن عبد الله بن أبي يعقوب التميمي,Follower(Tabi') [6th generation],Natural,al-Basra
8218,11080,Asim al-Ahwal عاصم الأحول,Follower(Tabi') [4th generation],Natural,al-Basra
8219,11081,Amr bin Dinar عمرو بن دينار الأثرم الجمحي,Follower(Tabi') [4th generation],Natural,Makkah
8220,11085,Muhammad bin 'Amr bin al-Hasan محمد بن عمرو بن الحسن,Follower(Tabi') [4th generation],Natural,"Medina, Kufa"
8221,11090,Abdullah bin 'Ubaidullah b. Abi Mulayka عبد الله بن عبيد الله بن أبي مليكة,Follower(Tabi') [3rd Generation],Natural,"Medina, Makkah"
8222,11100,Umar bin Qatada al-Ansari عمر بن قتادة بن النعمان,Follower(Tabi') [3rd Generation],Natural,Medinah
8223,11101,Sharhbayl bin Sa'd شرحبيل بن سعد أبو سعد الخطمي,Follower(Tabi') [3rd Generation],Natural,Medina
8224,11102,Wahb bin Munabbih al-Abnavi وهب بن منبه الأبناوي,Follower(Tabi') [3rd Generation],Natural,"Yemen, Dhamar"
8225,11103,Asim bin 'Umar bin Qatada al-Ansari عاصم بن عمر بن قتادة,Follower(Tabi') [4th generation],Natural,"Medinah, Damascus"
8226,11104,Abdullah bin Abi Bakr bin Muh. b. 'Amr عبد الله بن أبي بكر بن محمد بن عمرو,Follower(Tabi') [5th generation],Natural,Medina
8227,11105,Muhammad bin 'Abdur Rahman محمد بن عبد الرحمن بن نوفل,Follower(Tabi') [6th generation],Natural,Medina
8228,11106,Musa bin 'Uqba موسى بن عقبة,Follower(Tabi') [5th generation],Natural,Medina
8229,11107,Ibn Ishaq محمد بن إسحاق بن يسار‎,Follower(Tabi') [5th generation],Natural,"Medina, Kufa, Egypt, Baghdad"
8230,11108,Abu Bakr bin Ishaq أبو بكر بن إسحاق بن يسار,Follower(Tabi') [6th generation],Natural,"Medina, Baghdad"
8231,11109,Umar bin Ishaq عمر بن إسحاق بن يسار,Follower(Tabi'),Natural,Medina
8232,11110,Abu Maryam al-Thaqafi أبو مريم الثقفي إياس بن ضبيح,Follower(Tabi') [2nd Generation],Natural,"Yemen, Basrah, Kufa"
8233,11111,K'ab bin Suwar al-Azdy كعب بن سور الأزدي,Follower(Tabi'),,Basra
8234,11112,al-Ahnaf bin Qays الأحنف بن قيس بن معاوية,Follower(Tabi') [1st Generation],Natural,"Hijaz,  Basra,  Persia,  Kufa"
8235,11113,Abu 'Uthman al-Nahdi عبد الرحمن بن مل - أبو عثمان النهدي,Follower(Tabi') [1st Generation],Natural,"Kufa,  Basra"
8236,11114,Abu al-Aswad al-Du'ali أبو الأسود الديلي/الدؤلي,Follower(Tabi') [1st Generation],Natural,"Kufa,  Basra"
8237,11115,Ziyad bin Abi Sufyan زياد بن أبي سفيان/زياد بن أبيه,Follower(Tabi'),Natural,"Kufa,  Basra"
8238,11116,Karima bint al-Miqdad ibn al-Aswad كريمة بنت المقداد بن عمرو,Follower(Tabi') [3rd Generation],Natural,Medina
8239,11118,Abu Bakr bin Salim b. 'Abdullah b. 'Umar أبو بكر بن سالم بن عبد الله بن عمر,Follower(Tabi') [5th generation],Natural,Medina
8240,11120,Ishaq bin Yasar إسحاق بن يسار,Follower(Tabi') [3rd Generation],Natural,Medina
8241,11121,Musa bin Yasar موسى بن يسار,Follower(Tabi') [4th generation],Natural,Medina
8242,11122,Abdur Rahman bin Yasar عبد الرحمن بن يسار,Follower(Tabi'),Natural,Medina
8243,11123,Yasar يسار المطلبي,Follower(Tabi'),Natural,Medina
8244,11125,Ibrahim bin 'Uqba إبراهيم بن عقبة,Follower(Tabi') [6th generation],Natural,Medina
8245,11126,Muhammad bin 'Uqba محمد بن عقبة,Follower(Tabi') [6th generation],Natural,Medina
8246,11150,Ibrahim bin 'Abdullah إبراهيم بن عبد الله بن حنين,Follower(Tabi') [3rd Generation],Natural,Medina
8247,11151,Ishaq bin 'Abdullah bin Abi Talha إسحاق بن عبد الله بن أبي طلحة,Follower(Tabi') [4th generation],Natural,Medina
8248,11152,Iyas bin Salmah bin al-Akwa إياس بن سلمة بن الأكوع,Follower(Tabi') [3rd Generation],Natural,Medina
8249,11153,Basr bin Sa'id al-Madni بسر بن سعيد المدني العابد,Follower(Tabi') [2nd Generation],Natural,Medina
8250,11154,Bukayr bin 'Abdullah bin al-Ashj بكير بن عبد الله بن الأشج,Follower(Tabi') [5th generation],Natural,"Medina, Egypt"
8251,11155,Thur bin Zayd al-Dayli ثور بن زيد,Follower(Tabi') [6th generation],Natural,Medina
8252,11156,al-Hasan bin Muhammad bin 'Ali الحسن بن محمد بن علي بن أبي طالب,Follower(Tabi') [3rd Generation],Natural,Medina
8253,11157,Hameed bin Nafi' al-Ansari حميد بن نافع الأنصاري,Follower(Tabi') [3rd Generation],Natural,Medina
8254,11158,Khalid bin Dhkwan خالد بن ذكوان,Follower(Tabi') [5th generation],Natural,"Medina, al-Basra"
8255,11159,Khbyb bin 'Abdur Rahman خبيب بن عبد الرحمن بن خبيب,Follower(Tabi') [4th generation],Natural,Medina
8256,11160,Da'ud bin al-Husain al-Amwy داود بن الحصين الأموي,Follower(Tabi') [6th generation],Natural,Medina
8257,11161,Dhakwan Abu Salah al-Saman al-Ziyat ذكوان أبو صالح السمان الزيات,Follower(Tabi') [3rd Generation],Natural,"Medina, Kufa"
8258,11162,Rabi'ya bin Abi 'Abdur Rahman (Farrukh) ربيعة بن أبي عبد الرحمن - ربيعة الرأي,Follower(Tabi') [5th generation],Natural,Medina
8259,11163,Zayd bin Aslam زيد بن أسلم,Follower(Tabi') [3rd Generation],Natural,Medina
8260,11164,Salm Abi al-Nadr سالم بن أبي أمية - أبو النضر,Follower(Tabi') [5th generation],Natural,Medina
8261,11165,Salm Abu al-Ghyth al-Madni سالم أبو الغيث المدني مولى,Follower(Tabi') [3rd Generation],Natural,Medina
8262,11166,Sa'd bin Hisham bin 'Amir سعد بن هشام بن عامر,Follower(Tabi') [3rd Generation],Martyred,Medina
8263,11167,Sa'id bin al-Harith bin Abi Sa'id سعيد بن الحارث بن أبي سعيد,Follower(Tabi') [3rd Generation],Natural,Medina
8264,11168,Sa'id bin Abi Sa'id (Kaysan) سعيد بن أبي سعيد كيسان المقبري,Follower(Tabi') [3rd Generation],Natural,Medina
8265,11169,Sa'id bin Abi Hilal سعيد بن أبي هلال الليثي,Follower(Tabi') [6th generation],Natural,"Egypt, Medina"
8266,11170,"Sa'id bin Yasar, Abu al-Hubab سعيد بن يسار أبو الحباب",Follower(Tabi') [3rd Generation],Natural,Medina
8267,11171,Salman al-Aghar Abu 'Abdullah سلمان الأغر أبو عبد الله,Follower(Tabi') [3rd Generation],Natural,"Medina, Asbahan"
8268,11172,"Abu Hazim, Salma bin Dinar سلمة بن دينار أبو حازم الأعرج",Follower(Tabi') [5th generation],Natural,Medina
8269,11173,Suhayl bin Abi Salah سهيل بن أبي صالح,Follower(Tabi') [6th generation],Natural,Medina
8270,11174,Suwayd bin Ghaflah bin Awsajah سويد بن غفلة بن عوسجة,Follower(Tabi') [1st Generation],Natural,"Medina, Kufa"
8271,11175,Salah bin Khuwat bin Jubayr صالح بن خوات بن جبير,Follower(Tabi') [4th generation],Natural,Medina
8272,11176,Salah bin Kaysan al-Madni صالح بن كيسان المدني أبو محمد,Follower(Tabi') [4th generation],Natural,Medina
8273,11177,Safwan bin Slym al-Madni صفوان بن سليم المدني أبو عبد الله,Follower(Tabi') [4th generation],Natural,Medina
8274,11178,Amir bin 'Abdullah عامر بن عبد الله بن الزبير بن العوام,Follower(Tabi') [4th generation],Natural,Medina
8275,11179,Ubaya bin Rafa' bin Rafi' عباية بن رفاعة بن رافع,Follower(Tabi') [3rd Generation],Natural,Medina
8276,11180,Abdullah/Abu Bakr bin Hafs bin 'Umar عبد الله بن حفص بن عمر - أبو بكر,Follower(Tabi') [5th generation],Natural,Medina
8277,11181,Abdullah bin Hnyn عبد الله بن حنين الهاشمي,Follower(Tabi') [3rd Generation],Natural,Medina
8278,11182,Abdullah bin Khabab عبد الله بن خباب الأنصاري النجاري,Follower(Tabi') [3rd Generation],Natural,Medina
8279,11183,Abdullah bin Dinar عبد الله بن دينار العدوي,Follower(Tabi') [4th generation],Natural,Medina
8280,11184,Abdullah bin Sa'id bin Abi Hind عبد الله بن سعيد بن أبي هند,Follower(Tabi') [6th generation],Natural,Medina
8281,11185,Abdullah bin Jabr عبد الله بن عبد الله بن جبر/ جابر,Follower(Tabi') [4th generation],Natural,Medina
8282,11186,Abdullah bin 'Abdur Rahman bin Ma'mar عبد الله بن عبد الرحمن بن معمر,Follower(Tabi') [5th generation],Natural,Medina
8283,11187,Abdullah bin al-Fadl عبد الله بن الفضل بن العباس بن ربيعة,Follower(Tabi') [4th generation],Natural,Medina
8284,11188,Abdullah bin Kysan al-Qurshi عبد الله بن كيسان القرشي التيمي,Follower(Tabi') [3rd Generation],Natural,Medina
8285,11189,Abdullah bin Yazid al-Makhzumi عبد الله بن يزيد المخزومي المقريء,Follower(Tabi') [6th generation],Natural,Medina
8286,11190,Abdul Hameed bin 'Abdur Rahman عبد الحميد بن عبد الرحمن بن زيد,Follower(Tabi') [4th generation],Natural,Medina
8287,11191,Abd Rabba bin Sa'id bin Qays bin 'Amr عبد ربه بن سعيد بن قيس,Follower(Tabi') [5th generation],Natural,Medina
8288,11192,Abdur Rahman bin Jabir bin 'Abdullah عبد الرحمن بن جابر بن عبد الله,Follower(Tabi') [3rd Generation],Natural,Medina
8289,11193,Abdur Rahman bin Humaid bin 'AR عبد الرحمن بن حميد بن عبد الرحمن,Follower(Tabi') [6th generation],Natural,Medina
8290,11194,Abdur Rahman bin 'Asayla al-Sanabahi عبد الرحمن بن عسيلة أبو عبد الله الصنابح,Follower(Tabi') [2nd Generation],Natural,"Medina,  Syria"
8291,11196,Abdur Rahman bin Abi Layla عبد الرحمن بن أبي ليلى,Follower(Tabi') [2nd Generation],Natural,"Medina, al-Kufa"
8292,11197,Abdur Rahman bin Harmaz al-A'araj عبد الرحمن بن هرمز الأعرج أبو داود,Follower(Tabi') [3rd Generation],Natural,Medina
8293,11198,Abdul Malik bin Abi Bakr bin 'AR عبد الملك بن أبي بكر بن عبد الرحمن,Follower(Tabi') [5th generation],Natural,Medina
8294,11199,Ubaidullah bin Abi Rafi' عبيد الله بن أبي رافع,Follower(Tabi') [3rd Generation],Natural,Medina
8295,11200,Ubaidullah bin 'Abdullah bin Abi Thaur عبيد الله بن عبد الله بن أبي ثور,Follower(Tabi') [3rd Generation],Natural,Medina
8296,11201,Ubaidullah bin 'Umar bin Hafs عبيد الله بن عمر بن حفص بن عاصم,Follower(Tabi') [5th generation],Natural,Medina
8297,11202,Ubaid bin Hnyn عبيد بن حنين,Follower(Tabi') [3rd Generation],Natural,Medina
8298,11203,Ubaid bin al-Sabaq عبيد بن السباق الثقفي,Follower(Tabi') [3rd Generation],Natural,Medina
8299,11204,Arak bin Malik عراك بن مالك الغفاري,Follower(Tabi') [3rd Generation],Natural,Medina
8300,11205,Ata'a bin Myna عطاء بن مينا,Follower(Tabi') [3rd Generation],Natural,"Medina, al-Basra"
8301,11206,Ata'a bin Yazid al-Laithi al-Junda'i عطاء بن يزيد الليثي الجندعي,Follower(Tabi') [3rd Generation],Natural,"Medina, al-Syria"
8302,11207,Aqil bin Khalid bin 'Aqil عقيل بن خالد بن عقيل الأيلي,Follower(Tabi') [6th generation],Natural,"Medina, al-Syria, Egypt"
8303,11208,Alqama bin Abi 'Alqama علقمة بن أبي علقمة,Follower(Tabi') [5th generation],Natural,Medina
8304,11209,Amr bin Abi 'Amr (Maysayra) عمرو بن أبي عمرو ميسرة مولى المطلب,Follower(Tabi') [5th generation],Natural,Medina
8305,11210,Amr bin Yahya bin 'Ammara عمرو بن يحيى بن عمارة,Follower(Tabi') [6th generation],Natural,Medina
8306,11211,Karayb bin Abi Muslim كريب بن أبي مسلم الهاشمي,Follower(Tabi') [3rd Generation],Natural,Medina
8307,11212,Kaysan Abu Sa'id al-Muqbari كيسان أبو سعيد المقبري المدني,Follower(Tabi') [2nd Generation],Natural,Medina
8308,11213,Muhammad bin Ibrahim bin al-Harith محمد بن إبراهيم بن الحارث,Follower(Tabi') [4th generation],Natural,Medina
8309,11214,Muhammad bin Abi Bakr bin Muhammad محمد بن أبي بكر بن محمد بن عمرو,Follower(Tabi') [6th generation],Natural,Medina
8310,11215,Muhammad bin Ja'far bin al-Zubair محمد بن جعفر بن الزبير بن العوام,Follower(Tabi') [6th generation],Natural,Medina
8311,11216,Muhammad bin Ziyad محمد بن زياد القرشي,Follower(Tabi') [3rd Generation],Natural,"Medina, al-Basra"
8312,11217,Muhammad bin Zayd bin 'Abdullah محمد بن زيد بن عبد الله بن عمر,Follower(Tabi') [3rd Generation],Natural,Medina
8313,11218,Muhammad bin 'AR bin Thauban محمد بن عبد الرحمن بن ثوبان,Follower(Tabi') [3rd Generation],Natural,Medina
8314,11219,Muhammad bin 'Abdur Rahman bin Sa'd محمد بن عبد الرحمن بن سعد بن زرارة,Follower(Tabi') [6th generation],Natural,Medina
8315,11220,Muhammad bin 'Amr bin 'Alqama محمد بن عمرو بن علقمة,Follower(Tabi') [6th generation],Natural,Medina
8316,11221,Muhammad bin Ka'b bin Sulaym al-Qarzi محمد بن كعب بن سليم بن أسد القرظي,Follower(Tabi') [3rd Generation],Natural,"Medina, Kufa"
8317,11222,Muhammad bin Yahya bin Hiban محمد بن يحيى بن حبان,Follower(Tabi') [4th generation],Natural,Medina
8318,11223,Mkhrmh bin Sulaiman al-Asady مخرمة بن سليمان الأسدي الوالبي,Follower(Tabi') [5th generation],Natural,Medina
8319,11224,Nafi' bin 'Abbas/'Ayyash نافع بن عباس/بن عياش الأقرع,Follower(Tabi') [3rd Generation],Natural,Medina
8320,11225,Na'eem bin 'Abdullah al-Majmar نعيم بن عبد الله المجمر,Follower(Tabi') [3rd Generation],Natural,Medina
8321,11226,Abu Rafi' al-Sa'agh نفيع بن رافع أبو رافع الصائغ,Follower(Tabi') [2nd Generation],Natural,"Medina, al-Basra"
8322,11227,Hashim bin Hashim bin 'Utba هاشم بن هاشم بن عتبة بن أبي وقاص,Follower(Tabi') [6th generation],Natural,Medina
8323,11228,Hisham bin Zayd bin Anas هشام بن زيد بن أنس بن مالك,Follower(Tabi') [5th generation],Natural,Medina
8324,11229,Hilal bin Abi Maymuna هلال بن علي بن أسامة,Follower(Tabi') [5th generation],Natural,Medina
8325,11230,al-Walid bin Kathir al-Makhzumi الوليد بن كثير المخزومي,Follower(Tabi') [6th generation],Natural,"Medina, al-Kufa"
8326,11231,Wahb bin Kysan al-Quraishi وهب بن كيسان القرشي,Follower(Tabi') [4th generation],Natural,Medina
8327,11232,Yahya bin 'Ammara يحيى بن عمارة بن أبي حسن الأنصاري,Follower(Tabi') [3rd Generation],Natural,Medina
8328,11233,Yazid bin Ruman يزيد بن رومان,Follower(Tabi') [5th generation],Natural,Medina
8329,11234,Yazid bin 'Abdullah bin Usama B. al-Haad يزيد بن عبد الله بن أسامة بن الهاد,Follower(Tabi') [5th generation],Natural,Medina
8330,11235,Yazid bin 'Abdullah bin Khusayfa يزيد بن عبد الله بن خصيفة,Follower(Tabi') [5th generation],Natural,Medina
